age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
24,9,2,1,0,-0.4320689506305827,1,1,0,18,8,0.3542415665422158,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
52,2,0,1,0,-0.4717555647755204,0,0,0,24,5,-0.7361532947453984,0.9153635335167905,-0.5764714730234299,-0.3632598446560345,3,0
27,4,2,2,0,-0.33564288032530454,0,0,0,23,6,-0.1364361210372106,0.18059759477928267,-0.5764714730234299,-0.3632598446560345,3,0
36,0,2,1,0,-0.06217730473284358,0,0,0,30,5,-1.6193731323883658,2.384895410991806,-0.5764714730234299,-0.3632598446560345,3,0
29,0,1,1,0,-0.39579290488872565,1,0,0,15,8,0.8994389971860228,0.18059759477928267,2.039485263894002,0.07305850098591721,0,0
47,1,1,1,0,-0.435169467360656,0,0,0,8,5,-0.08191637797282988,-0.18678537458947123,-0.5764714730234299,-0.3632598446560345,3,0
43,1,1,1,0,-0.06341751142487288,1,0,1,12,8,-0.4199387849719903,0.9153635335167905,-0.5764714730234299,-0.3632598446560345,3,0
48,4,0,2,0,-0.549578534700359,1,0,2,5,8,0.3869534123808442,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
57,2,1,3,0,-0.27022197732075887,0,0,2,12,6,0.8994389971860228,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
25,4,2,2,0,0.1895846537491046,0,0,0,1,10,-1.4885257490338522,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
43,7,0,1,0,1.253371943837238,0,0,2,9,6,-0.7470572433582745,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
50,9,1,1,0,-0.4419906041668171,1,0,2,12,8,-1.5103336462596044,1.2827465028855443,-0.5764714730234299,-0.3632598446560345,3,0
54,9,0,2,0,0.18741429203805332,0,0,0,18,9,-0.4526506308106187,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
38,7,1,1,0,2.278092723126448,0,0,0,19,9,0.8994389971860228,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
41,3,0,0,0,-0.46710478968041047,1,0,0,18,9,0.22339418318770207,0.18059759477928267,1.5645001604788495,1.3820135379117724,1,0
35,0,1,1,0,0.7210132212836603,1,0,0,5,8,-0.943328318390045,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
33,4,1,2,0,-0.46400427295033725,0,0,0,29,1,-2.0773389741291637,1.6501294722542983,-0.5764714730234299,-0.3632598446560345,3,0
51,9,1,1,0,-0.369438512683103,1,0,0,20,1,0.8994389971860228,0.5479805641480365,-0.5764714730234299,-0.3632598446560345,3,0
29,1,2,1,0,-0.4032341450409015,0,0,0,5,3,0.8994389971860228,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
34,1,0,1,0,-0.12511779435333062,1,1,0,19,9,-0.8342888322612837,-0.18678537458947123,-0.5764714730234299,-0.3632598446560345,3,0
51,4,1,2,0,0.025877370401236815,1,0,0,18,9,-1.706604721291375,-0.18678537458947123,1.5815666501305434,0.07305850098591721,0,0
58,3,1,0,0,-0.06775823484697543,1,1,0,22,5,0.8994389971860228,-0.18678537458947123,-0.5764714730234299,-0.3632598446560345,3,0
50,7,0,1,1,-0.53903677781811,0,1,0,21,1,-0.70344144890677,1.6501294722542983,-0.5764714730234299,-0.3632598446560345,3,0
38,3,1,1,0,-0.47392592648657167,1,0,0,23,5,-0.6598256544552654,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
57,2,1,3,0,-0.17162554530442944,1,1,0,22,5,0.2015862859619498,0.5479805641480365,-0.5764714730234299,-0.3632598446560345,3,0
49,7,1,2,0,-0.3790501145463301,1,0,0,18,1,0.7358797679928808,1.6501294722542983,-0.5764714730234299,-0.3632598446560345,3,0
42,1,1,0,0,-0.42121714207532635,1,0,2,19,8,-1.8156442074201364,14.14115043079193,-0.5764714730234299,-0.3632598446560345,3,0
33,9,2,2,0,-0.42617796884344356,0,0,0,18,7,-0.6380177572295131,-0.18678537458947123,-0.5764714730234299,-0.3632598446560345,3,0
34,6,1,2,0,0.13749597268387395,1,0,0,23,5,-1.706604721291375,-0.18678537458947123,-0.5764714730234299,-0.3632598446560345,3,0
36,0,2,2,0,-0.16573456351729024,0,0,0,13,1,-0.3545150932947334,-0.18678537458947123,1.4846154827156504,0.9456951922698207,2,0
60,5,0,2,0,-0.356106290743788,0,0,0,21,5,0.016219159543055393,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
37,7,2,1,0,-0.45718313614417605,1,0,0,10,5,-1.085079650357435,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
41,1,1,0,0,-0.31517946990682105,1,0,2,6,8,0.16887444012332137,-0.18678537458947123,-0.5764714730234299,-0.3632598446560345,3,0
36,4,2,2,0,-0.15550285830804852,1,0,0,4,6,-0.7252493461325222,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
56,10,0,0,0,0.07486553473639422,0,0,0,5,3,0.8994389971860228,0.18059759477928267,-0.5764714730234299,-0.3632598446560345,3,0
34,4,1,2,0,-0.4698952547374764,1,0,0,30,5,-1.2922546740020817,0.18059759477928267,-0.5764714730234299,-0.3632598446560345,3,0
33,10,1,1,0,-0.3381232937093631,1,1,2,21,8,-0.9651362156157973,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
29,1,1,1,0,-0.4236975554593849,1,0,0,15,5,-0.9978480614544258,0.18059759477928267,-0.5764714730234299,-0.3632598446560345,3,0
43,4,1,2,0,-0.5306653826469122,0,0,0,24,5,-1.6629889268398705,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
29,4,2,3,0,-0.2575098587274586,0,0,0,8,3,-0.3436111446818573,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
36,0,1,1,0,-0.422767400440363,1,0,2,23,8,0.8994389971860228,0.5479805641480365,-0.5764714730234299,-0.3632598446560345,3,0
33,9,2,1,0,0.6109448773660597,1,0,0,11,8,-0.8124809350355314,0.18059759477928267,2.021294747275733,0.07305850098591721,1,0
39,4,1,2,0,-0.35672639408980267,1,1,2,5,8,-0.9869441128415496,-0.18678537458947123,-0.5764714730234299,-0.3632598446560345,3,0
26,9,2,1,0,-0.20883174606530847,1,0,2,28,8,-1.4231020573565953,-0.18678537458947123,-0.5764714730234299,-0.3632598446560345,3,0
41,9,2,1,0,-0.46400427295033725,1,0,0,7,8,-0.6053059113908846,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
36,10,0,0,0,-0.47392592648657167,0,0,1,4,5,0.8994389971860228,0.18059759477928267,-0.5764714730234299,-0.3632598446560345,3,0
31,4,2,2,0,-0.47392592648657167,0,0,0,25,1,-0.2890914016174766,0.9153635335167905,-0.5764714730234299,-0.3632598446560345,3,0
34,1,1,1,0,0.45436878249736046,1,0,0,15,8,0.8994389971860228,-0.5541683439582251,1.711216750079988,0.07305850098591721,0,0
28,1,1,1,0,-0.09008195530350287,1,0,2,14,8,0.31062577209071124,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
47,7,1,1,0,0.05843279606700598,0,0,0,20,1,-0.016492686295573034,2.384895410991806,-0.5764714730234299,-0.3632598446560345,3,0
41,0,2,1,0,-0.4044743517329308,1,0,0,12,8,-2.1318587171935444,2.0175124416230523,-0.5764714730234299,-0.3632598446560345,3,0
39,9,2,1,0,-0.14899177317489468,1,1,0,8,0,-0.18005191548871516,-0.18678537458947123,-0.5764714730234299,-0.3632598446560345,3,0
53,0,0,1,0,-0.29037533606623506,1,0,2,13,8,-0.7252493461325222,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
45,6,1,1,0,-0.3511454639756708,0,0,0,28,1,0.22339418318770207,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
30,7,2,1,0,-0.39083207812060844,0,0,2,24,5,-1.4340060059694715,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
39,7,1,1,0,-0.47392592648657167,1,0,0,8,8,0.8994389971860228,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
30,6,2,1,0,1.1454739616306886,0,0,0,14,10,0.8994389971860228,-0.18678537458947123,-0.5764714730234299,-0.3632598446560345,3,0
32,0,0,1,0,0.02556731872822949,1,1,2,13,8,-1.3576783656793385,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
66,5,1,1,0,-0.23208562154085788,0,0,0,12,3,0.8994389971860228,0.5479805641480365,-0.5764714730234299,-0.3632598446560345,3,0
26,1,1,0,0,-0.3502153089566488,1,0,0,22,5,0.8994389971860228,-0.18678537458947123,-0.5764714730234299,-0.3632598446560345,3,0
30,7,2,1,0,0.03734928230250786,1,0,2,23,8,-0.12553217242433445,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
42,7,2,3,0,-0.17193559697743677,0,0,0,30,5,-1.5757573379368612,-0.18678537458947123,-0.5764714730234299,-0.3632598446560345,3,0
44,4,1,2,0,-0.46710478968041047,1,0,0,6,1,0.5178007957353579,-0.18678537458947123,-0.5764714730234299,-0.3632598446560345,3,0
38,7,1,1,0,-0.3167297282718577,1,0,0,17,0,-1.772028412968632,-0.5541683439582251,2.006183286729252,0.07305850098591721,0,0
31,9,0,1,0,2.870601470243447,1,0,2,4,6,-0.8997125239385405,-0.18678537458947123,-0.5764714730234299,-0.3632598446560345,3,0
34,9,1,1,0,-0.5542293097954689,1,0,2,27,8,-1.019655958680178,-0.18678537458947123,-0.5764714730234299,-0.3632598446560345,3,0
42,1,1,1,0,-0.34556453386153896,1,0,0,17,0,0.8994389971860228,0.18059759477928267,-0.5764714730234299,-0.3632598446560345,3,0
34,0,0,1,0,-0.45315246439508083,1,0,2,6,8,-1.390390211517967,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
31,1,2,2,0,-0.37222897774016894,1,0,0,14,8,0.8994389971860228,-0.5541683439582251,1.7087126801235109,0.07305850098591721,0,0
30,9,1,1,0,-0.4726857197945423,1,0,0,8,8,-2.186378460257925,0.9153635335167905,-0.5764714730234299,-0.3632598446560345,3,0
31,4,2,2,0,-0.3278915885001214,0,0,0,29,1,-0.70344144890677,-0.18678537458947123,-0.5764714730234299,-0.3632598446560345,3,0
47,1,1,0,0,0.46801105610968274,1,0,0,14,5,-0.7252493461325222,-0.18678537458947123,-0.5764714730234299,-0.3632598446560345,3,0
52,1,1,1,0,0.23175168127810084,0,0,2,20,6,-1.4667178518080999,0.18059759477928267,-0.5764714730234299,-0.3632598446560345,3,0
31,1,1,0,0,-0.7368497451967836,1,0,2,23,8,0.8994389971860228,0.18059759477928267,-0.5764714730234299,-0.3632598446560345,3,0
51,0,1,1,0,0.35143162705892844,0,0,1,28,4,-0.7579611919711506,-0.18678537458947123,-0.5764714730234299,-0.3632598446560345,3,0
48,7,1,1,0,0.3312782683134523,1,0,0,6,8,-0.38722693913336187,-0.18678537458947123,2.020055006869479,0.07305850098591721,0,0
47,1,1,0,0,-0.3033975063325427,1,0,2,7,8,-1.1395993934218156,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
55,5,1,2,0,-0.3632374792229565,1,0,0,30,0,0.8994389971860228,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
58,2,1,0,0,-0.11643634750912552,1,1,1,12,8,-0.12553217242433445,1.2827465028855443,1.997123613273118,2.254650229195676,0,0
74,5,1,2,0,1.0490478913254104,0,0,1,21,10,-0.9651362156157973,0.18059759477928267,-0.5764714730234299,-0.3632598446560345,3,0
30,9,2,1,0,-0.4137759019231505,0,1,0,27,1,-1.7175086699042512,0.18059759477928267,-0.5764714730234299,-0.3632598446560345,3,0
40,4,1,2,1,-0.47392592648657167,0,0,0,28,5,-0.5725940655522562,0.9153635335167905,-0.5764714730234299,-0.3632598446560345,3,0
50,1,1,0,0,-0.29874673123743284,1,1,0,28,1,-1.9792034366132785,0.18059759477928267,-0.5764714730234299,-0.3632598446560345,3,0
36,4,0,2,0,-0.2727023907048175,0,0,0,16,5,0.21249023457482594,-0.18678537458947123,1.4220106052635328,0.07305850098591721,0,0
26,0,0,1,0,-0.4878782517719013,1,0,2,4,6,0.8994389971860228,-0.18678537458947123,-0.5764714730234299,-0.3632598446560345,3,0
30,0,1,1,0,-0.06775823484697543,0,0,1,27,10,0.8994389971860228,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
34,1,1,1,0,0.24167333481433526,1,0,2,7,8,0.8994389971860228,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
53,10,2,1,0,-0.4726857197945423,0,0,0,30,5,0.45237710405810105,0.18059759477928267,-0.5764714730234299,-0.3632598446560345,3,0
42,1,1,1,0,-0.07178890659607066,1,0,0,3,0,0.8994389971860228,-0.18678537458947123,-0.5764714730234299,-0.3632598446560345,3,0
33,4,1,2,0,0.08664749831067259,1,0,2,4,6,-1.2922546740020817,0.5479805641480365,-0.5764714730234299,-0.3632598446560345,3,0
35,10,1,1,0,0.17098155336866508,1,0,1,14,0,0.528704744348234,0.18059759477928267,-0.5764714730234299,-0.3632598446560345,3,0
33,7,1,1,0,1.0868741954323042,1,0,2,8,8,-0.1146282238114583,0.18059759477928267,-0.5764714730234299,-0.3632598446560345,3,0
41,0,0,1,0,-0.3740892877782129,1,0,2,6,8,-1.4231020573565953,0.5479805641480365,-0.5764714730234299,-0.3632598446560345,3,0
40,1,1,1,0,-0.2634008405145977,1,0,0,17,0,0.8994389971860228,-0.18678537458947123,1.951718506001276,0.07305850098591721,0,0
32,4,2,2,0,0.06618408789218912,0,0,2,5,6,0.1470665428975691,-0.18678537458947123,-0.5764714730234299,-0.3632598446560345,3,0
54,4,1,2,0,-0.42617796884344356,0,0,2,9,8,-0.6816335516810177,0.18059759477928267,-0.5764714730234299,-0.3632598446560345,3,0
31,10,2,2,0,-0.4305186922655461,1,0,1,7,8,-2.2518021519351823,-0.18678537458947123,-0.5764714730234299,-0.3632598446560345,3,0
35,7,1,1,0,-0.35703644576280996,0,1,0,31,5,-2.0446271282905353,3.8544272884668214,-0.5764714730234299,-0.3632598446560345,3,0
47,7,2,1,0,0.6559023699521219,0,0,2,9,6,-1.4667178518080999,-0.18678537458947123,-0.5764714730234299,-0.3632598446560345,3,0
48,1,1,0,1,-0.4894285101369379,1,0,0,14,8,-0.0601084807470776,1.2827465028855443,-0.5764714730234299,-0.3632598446560345,3,0
50,4,1,2,0,-0.33347251861425325,0,1,2,4,5,0.8994389971860228,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
33,1,2,1,0,-0.459973601201242,0,0,2,20,6,-2.2299942547094296,3.4870443190980676,-0.5764714730234299,-0.3632598446560345,3,0
40,1,1,0,0,-0.4596635495282347,1,0,2,6,8,-1.0741757017445588,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
60,5,1,1,0,0.16478051990851858,0,0,0,29,6,-0.8997125239385405,0.5479805641480365,1.4408205573931996,1.3820135379117724,0,0
68,5,1,1,0,-0.06589792480893149,0,0,1,4,7,-1.3685823142922147,0.9153635335167905,-0.5764714730234299,-0.3632598446560345,3,0
54,1,1,3,0,-0.585854580442216,1,0,2,26,8,0.10345074844606453,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
30,4,2,2,0,-0.3657178926070151,0,0,0,12,1,-0.40903483635911414,0.18059759477928267,-0.5764714730234299,-0.3632598446560345,3,0
42,1,2,0,0,-0.49500944025106974,1,1,2,26,8,-0.550786168326504,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
57,5,1,3,0,-0.5226040391487218,0,0,0,28,1,-2.033723179677659,2.384895410991806,-0.5764714730234299,-0.3632598446560345,3,0
28,4,2,2,0,-0.3747093911242275,1,0,0,30,0,0.23429813180057824,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
55,4,1,2,0,-0.4472614826079417,0,0,1,16,6,-1.6738928754527467,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
42,1,1,1,0,-0.2627807371685831,1,0,0,18,9,-0.1582440182629629,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
49,3,1,0,0,-0.47392592648657167,1,0,0,25,5,-1.9137797449360217,0.18059759477928267,-0.5764714730234299,-0.3632598446560345,3,0
41,4,0,2,0,0.9420800641378833,1,1,0,16,5,-1.2159270337119485,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
31,9,2,1,0,-0.4615238595662786,0,0,0,7,1,-1.0305599072930542,-0.18678537458947123,-0.5764714730234299,-0.3632598446560345,3,0
33,1,2,1,0,-0.25502944534339994,1,0,0,7,0,0.8994389971860228,-0.5541683439582251,1.9770611448303848,0.07305850098591721,0,0
55,0,1,1,0,-0.343704223823495,1,0,2,30,8,-1.9246836935488978,0.18059759477928267,-0.5764714730234299,-0.3632598446560345,3,0
34,9,2,2,0,-0.47392592648657167,1,0,0,17,0,-0.6489217058423893,-0.18678537458947123,-0.5764714730234299,-0.3632598446560345,3,0
38,2,1,1,0,-0.4537725677410955,0,0,0,5,3,-0.48536247664924714,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
46,1,1,1,0,-0.48229732165776945,1,0,0,11,8,0.3978573609937204,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
49,7,2,0,0,-0.43858003576373655,1,0,2,7,8,-1.2922546740020817,-0.18678537458947123,-0.5764714730234299,-0.3632598446560345,3,0
44,9,2,2,0,-0.2637108921876051,0,0,0,3,3,-1.1614072906475679,-0.5541683439582251,1.55748466135263,0.5093768466278689,1,0
57,9,0,1,0,0.4887845182011736,1,0,2,14,8,-0.48536247664924714,3.1196613497293137,-0.5764714730234299,-0.3632598446560345,3,0
44,3,1,1,0,-0.3868014063715132,1,0,2,8,8,0.8994389971860228,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
42,6,1,2,0,0.12509390576358093,1,0,2,16,8,-0.27818745300460046,10.834703706473146,-0.5764714730234299,-0.3632598446560345,3,0
37,4,0,2,0,-0.3247910717700482,1,0,0,19,1,-1.314062571227834,1.2827465028855443,-0.5764714730234299,-0.3632598446560345,3,0
42,1,2,0,0,-0.4255578654974289,1,0,1,15,8,-2.295417946386687,0.5479805641480365,2.039485263894002,1.818331883553724,0,0
33,1,1,1,0,-0.47392592648657167,1,1,0,31,5,-2.197282408870801,14.875916369529438,-0.5764714730234299,-0.3632598446560345,3,0
31,1,1,1,0,-0.3012271446214914,1,1,2,27,8,-0.3545150932947334,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
34,0,1,1,0,-0.01908012218482536,1,0,0,17,0,-1.1395993934218156,-0.5541683439582251,1.9905367973937753,0.5093768466278689,0,0
26,1,2,1,0,-0.3412238104394364,0,1,0,7,5,0.8994389971860228,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
42,9,1,1,0,-0.16573456351729024,1,0,0,25,8,0.8994389971860228,0.9153635335167905,-0.5764714730234299,-0.3632598446560345,3,0
41,9,2,1,0,-0.23549618994393845,0,1,0,20,9,0.048931005381683816,0.5479805641480365,1.4544206201375758,1.3820135379117724,1,0
35,9,1,2,0,-0.4404403458017805,1,0,0,31,5,-1.6629889268398705,0.18059759477928267,-0.5764714730234299,-0.3632598446560345,3,0
26,8,2,3,0,-0.46803494469943246,0,0,1,30,0,0.5505126415739864,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
42,4,1,2,0,-0.4122256435581139,1,0,0,9,5,0.8994389971860228,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
36,1,1,0,0,-0.3350227769792899,1,0,2,5,8,0.7467837166057569,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
60,0,2,1,0,-0.32727148515410676,0,0,0,5,3,-0.4635545794234948,-0.18678537458947123,0.39462964436754755,0.07305850098591721,1,0
51,2,1,0,0,-0.24882841188325344,1,1,0,15,0,-1.4231020573565953,-0.18678537458947123,-0.5764714730234299,-0.3632598446560345,3,0
32,4,2,2,0,-0.47392592648657167,0,0,0,22,1,-0.7579611919711506,-0.18678537458947123,-0.5764714730234299,-0.3632598446560345,3,0
46,1,1,1,0,-0.30773822975464526,1,0,2,15,8,-0.5834980141651324,-0.18678537458947123,-0.5764714730234299,-0.3632598446560345,3,0
31,1,2,1,0,0.20632744409150017,0,0,0,13,8,0.6268402818641193,-0.18678537458947123,2.0225310198721274,0.07305850098591721,1,0
42,3,0,1,0,-0.03799327423827221,1,0,0,22,5,-0.4308427335848664,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
45,9,1,1,0,-0.4602836528742493,1,0,2,5,8,-1.3358704684535863,0.5479805641480365,-0.5764714730234299,-0.3632598446560345,3,0
31,4,0,2,0,-0.4757862365246156,0,1,0,22,1,-1.0741757017445588,1.2827465028855443,-0.5764714730234299,-0.3632598446560345,3,0
41,9,0,1,0,0.031768352188375995,1,0,0,12,1,-0.48536247664924714,-0.18678537458947123,-0.5764714730234299,-0.3632598446560345,3,0
28,1,2,1,0,0.7830235558851253,1,0,0,11,8,-0.9215204211642928,-0.18678537458947123,-0.5764714730234299,-0.3632598446560345,3,0
41,9,0,1,0,-0.45067205101102226,0,0,0,20,1,0.8994389971860228,-0.18678537458947123,-0.5764714730234299,-0.3632598446560345,3,0
36,8,2,3,0,-0.4205970387293117,0,0,2,12,6,-1.4885257490338522,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
41,1,1,1,0,-0.3635475308959638,1,0,0,14,8,-1.390390211517967,0.9153635335167905,-0.5764714730234299,-0.3632598446560345,3,0
40,1,1,1,0,-0.0063680035915250205,0,0,0,3,9,-0.44174668219774255,-0.18678537458947123,1.3922037735839874,0.9456951922698207,0,0
40,7,0,1,0,-0.4587333945092127,0,1,0,18,5,-0.2890914016174766,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
58,1,1,1,0,-0.30525781637058663,0,0,2,17,6,-1.314062571227834,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
32,4,1,2,0,-0.5926757172483772,1,0,2,27,8,0.2561060290263305,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
30,9,1,2,0,-0.2860346126441325,1,0,0,30,0,0.8994389971860228,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
43,4,0,2,0,-0.6010471124195751,0,1,0,9,5,-0.31089929884322887,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
33,9,2,2,0,-0.32851169184613604,0,0,0,26,1,-0.6489217058423893,2.384895410991806,-0.5764714730234299,-0.3632598446560345,3,0
30,4,2,2,0,-0.47330582314055697,0,0,0,23,7,0.5614165901868625,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
37,7,0,1,0,-0.3992034732918062,1,0,0,14,8,-0.31089929884322887,-0.5541683439582251,2.039485263894002,0.07305850098591721,0,0
40,9,0,1,0,-0.47392592648657167,0,0,0,29,1,0.8885350485731467,0.18059759477928267,-0.5764714730234299,-0.3632598446560345,3,0
39,7,2,1,0,-0.3740892877782129,1,0,0,11,8,-1.9901073852261546,-0.5541683439582251,2.0138035990391963,0.07305850098591721,0,0
39,4,0,2,0,0.20601739241849285,1,1,2,2,6,0.8994389971860228,0.18059759477928267,-0.5764714730234299,-0.3632598446560345,3,0
26,2,1,2,1,-0.4292784855735168,0,1,0,25,5,0.8994389971860228,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
35,7,1,1,0,-0.47392592648657167,1,0,0,24,5,0.8994389971860228,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
59,4,1,3,0,0.5889312085825397,1,1,0,19,9,-1.248638879550577,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
31,2,1,1,0,-0.4708254097564984,1,1,0,29,4,-0.6162098600037609,0.18059759477928267,1.740208595054257,3.563605266121531,0,0
36,4,2,2,0,0.09687920351991432,1,0,0,25,1,-0.8342888322612837,0.5479805641480365,-0.5764714730234299,-0.3632598446560345,3,0
26,9,2,1,0,-0.44788158595395633,1,0,0,29,5,-1.6084691837754896,0.18059759477928267,-0.5764714730234299,-0.3632598446560345,3,0
36,3,1,0,0,-0.2810737858760153,0,0,2,20,6,-1.772028412968632,0.9153635335167905,-0.5764714730234299,-0.3632598446560345,3,0
59,9,1,0,0,-0.3781199595273081,0,1,0,29,5,-2.099146871354916,0.9153635335167905,-0.5764714730234299,-0.3632598446560345,3,0
42,7,1,1,0,-0.42617796884344356,1,0,1,14,8,0.8994389971860228,0.9153635335167905,2.040671753640229,0.07305850098591721,1,0
35,1,1,1,0,0.13036478420470546,1,0,2,2,6,-0.1909558641015913,0.18059759477928267,-0.5764714730234299,-0.3632598446560345,3,0
59,1,1,1,0,0.3337586816975109,0,0,0,30,4,-1.4449099545823476,-0.18678537458947123,-0.5764714730234299,-0.3632598446560345,3,0
44,9,1,1,0,1.1268708612502492,0,0,0,11,1,-1.8483560532587648,-0.18678537458947123,-0.5764714730234299,-0.3632598446560345,3,0
34,4,1,2,0,-0.3012271446214914,1,0,0,16,5,0.8994389971860228,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
36,9,0,2,0,-0.4370297773986999,0,0,0,23,5,-0.9869441128415496,2.0175124416230523,-0.5764714730234299,-0.3632598446560345,3,0
43,4,1,2,0,-0.47392592648657167,1,0,0,5,3,0.6813600249285,-0.18678537458947123,-0.5764714730234299,-0.3632598446560345,3,0
45,11,1,3,0,-0.3635475308959638,0,0,0,11,1,-0.0601084807470776,-0.18678537458947123,-0.5764714730234299,-0.3632598446560345,3,0
29,9,2,1,0,-0.04140384264135279,1,0,2,26,8,-1.706604721291375,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
29,7,2,1,0,-0.4677248930264251,1,0,2,15,8,0.8994389971860228,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
40,9,1,2,0,-0.44788158595395633,0,0,0,28,1,0.8994389971860228,2.0175124416230523,-0.5764714730234299,-0.3632598446560345,3,0
31,1,2,1,0,-0.2851044576251105,1,0,0,14,0,0.8994389971860228,-0.5541683439582251,1.9945006550401922,0.07305850098591721,0,0
29,9,2,1,0,0.1015299786150242,1,1,0,18,8,-0.9106164725514166,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
37,7,2,1,0,-0.28541450929811785,0,0,0,14,8,0.8994389971860228,0.18059759477928267,-0.5764714730234299,-0.3632598446560345,3,0
35,0,2,1,0,-0.47392592648657167,0,1,0,7,5,0.8994389971860228,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
35,2,1,2,0,0.10246013363404617,1,0,0,14,5,0.10345074844606453,-0.18678537458947123,-0.5764714730234299,-0.3632598446560345,3,0
39,7,0,1,0,-0.3864913546985059,1,0,0,17,5,0.2779139262520828,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
28,8,2,1,0,-0.42617796884344356,1,0,2,20,8,-2.1427626658064205,2.384895410991806,-0.5764714730234299,-0.3632598446560345,3,0
31,7,2,1,0,-0.4050944550789454,1,0,0,13,8,-0.5398822197136278,-0.18678537458947123,-0.5764714730234299,-0.3632598446560345,3,0
34,3,1,2,0,-0.1958095757990008,0,0,0,12,1,-0.22366770994021973,0.5479805641480365,-0.5764714730234299,-0.3632598446560345,3,0
31,2,2,1,0,-0.43330915732261205,1,0,0,21,5,-0.6598256544552654,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
51,1,1,0,0,-0.47392592648657167,0,0,2,8,8,0.8994389971860228,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,0
